id,code,name,definition,level,contains_id/id,value_set_ids/id,country_ids/id,source_id/id,system
race_909,2116-2,"Scottish",,,race_901,race_value_set_900,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_910,2118-8,"Middle Eastern or North African",,,race_900,race_value_set_900,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_911,2119-6,"Assyrian",,,race_910,race_value_set_900,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_912,2120-4,"Egyptian",,,race_910,race_value_set_900,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_913,2121-2,"Iranian",,,race_910,race_value_set_900,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_914,2122-0,"Iraqi",,,race_910,race_value_set_900,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_915,2123-8,"Lebanese",,,race_910,race_value_set_900,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_916,2124-6,"Palestinian",,,race_910,race_value_set_900,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_917,2125-3,"Syrian",,,race_910,race_value_set_900,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_918,2126-1,"Afghanistani",,,race_910,race_value_set_900,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_919,2127-9,"Israeili",,,race_910,race_value_set_900,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_920,2129-5,"Arab",,,race_900,race_value_set_900,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
race_921,2131-1,"Other Race","Note that this term remains in the table for completeness, even though within HL7, the notion of Other code is deprecated.",,,race_value_set_921,base.us,base.hl7v3,http://hl7.org/fhir/v3/Race
